ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2011	01-DEC-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	36	BIFENTHRIN	.072			
NO	2011	01-JAN-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	2.5	BIFENTHRIN	.005			
NO	2011	01-APR-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	69	BIFENTHRIN	.138			
NO	2011	01-JUN-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	32	BIFENTHRIN	.064			
NO	2011	01-OCT-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	65	BIFENTHRIN	.13			
NO	2011	01-NOV-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	125	BIFENTHRIN	.25			
NO	2011	01-JUL-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	196.25	BIFENTHRIN	.3925			
NO	2011	01-MAR-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	563.5	BIFENTHRIN	1.127			
NO	2011	01-FEB-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	63	BIFENTHRIN	.126			
NO	2011	01-JUN-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	3	BIFENTHRIN	.006			
NO	2011	01-OCT-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	198.25	BIFENTHRIN	.3965			
NO	2011	01-DEC-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	125	BIFENTHRIN	.25			
NO	2011	01-NOV-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	2	BIFENTHRIN	.004			
NO	2011	01-FEB-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	560	BIFENTHRIN	1.12			
NO	2011	01-MAY-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	31	BIFENTHRIN	.062			
NO	2011	01-OCT-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	13	BIFENTHRIN	.026			
NO	2011	01-FEB-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	67	BIFENTHRIN	.134			
NO	2011	01-JUN-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	15	BIFENTHRIN	.03			
NO	2011	01-JUL-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	6.3629	BIFENTHRIN	.5026691			
NO	2011	01-OCT-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	22.3334	BIFENTHRIN	1.7643386			
NO	2011	01-NOV-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	18.5523	BIFENTHRIN	1.4656317			
NO	2011	01-AUG-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	11.2933	BIFENTHRIN	.8921707			
NO	2011	01-SEP-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	13.0889	BIFENTHRIN	1.0340231			
NO	2011	01-DEC-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE	17.3563	BIFENTHRIN	1.3711477			
NO	2011	01-DEC-11	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	15.5907	BIFENTHRIN	1.2316653			
