"","Depth.m..1","Ave.Conc.H20.1","Ave.Conc.benth.1","Peak.Conc.H20.1","Depth.m..2","Ave.Conc.H20.2","Ave.Conc.benth.2","Peak.Conc.H20.2","Depth.m..3","Ave.Conc.H20.3","Ave.Conc.benth.3","Peak.Conc.H20.3","Depth.m..4","Ave.Conc.H20.4","Ave.Conc.benth.4","Peak.Conc.H20.4","Depth.m..5","Ave.Conc.H20.5","Ave.Conc.benth.5","Peak.Conc.H20.5","Depth.m..6","Ave.Conc.H20.6","Ave.Conc.benth.6","Peak.Conc.H20.6","Depth.m..7","Ave.Conc.H20.7","Ave.Conc.benth.7","Peak.Conc.H20.7","Depth.m..8","Ave.Conc.H20.8","Ave.Conc.benth.8","Peak.Conc.H20.8"
"94",1,3.0903e-09,1.68e-08,3.1169e-09,1,9.8532e-11,3.2194e-09,9.8767e-11,1,1.69e-11,9.5877e-10,1.6955e-11,1,6.4774e-09,4.4052e-08,6.5291e-09,1,1.1552e-09,6.671e-09,1.1565e-09,1,9.0773e-11,6.8039e-09,9.1327e-11,1,4.0299e-11,6.9119e-10,4.0364e-11,1,1.3061e-11,9.6832e-10,1.3105e-11
"95",1,1.7917e-08,1.6569e-08,4.1781e-08,1,3.4264e-09,3.2136e-09,3.5542e-08,1,1.1849e-09,9.5437e-10,1.7983e-08,1,4.5091e-08,4.3774e-08,3.2769e-07,1,1.9164e-08,6.6722e-09,6.5199e-08,1,6.4175e-07,7.3179e-09,3.6991e-06,1,2.6894e-10,6.8939e-10,2.2693e-09,1,1.2963e-11,9.6171e-10,1.3016e-11
"96",1,4.4213e-09,1.6325e-08,6.6722e-09,1,9.784e-11,3.1993e-09,9.7345e-11,1,1.6716e-11,9.4839e-10,1.6745e-11,1,6.3394e-09,4.314e-08,6.3626e-09,1,1.732e-09,6.6638e-09,3.198e-09,1,2.2465e-09,7.3518e-09,1.191e-08,1,4.007e-11,6.8721e-10,4.0166e-11,1,1.2882e-11,9.5515e-10,1.2918e-11
"97",1,3.0908e-09,1.6067e-08,3.3381e-09,1,9.7415e-11,3.1841e-09,9.7684e-11,1,1.6606e-11,9.4233e-10,1.6664e-11,1,6.2402e-09,4.246e-08,6.2929e-09,1,1.1693e-09,6.6497e-09,1.2196e-09,1,1.0584e-10,7.2636e-09,1.4701e-10,1,3.9921e-11,6.8499e-10,4.0002e-11,1,1.2791e-11,9.4865e-10,1.2839e-11
"98",1,2.9144e-09,1.5811e-08,2.961e-09,1,2.5454e-10,3.1695e-09,1.7507e-09,1,1.6498e-11,9.3633e-10,1.6553e-11,1,7.1303e-09,4.1802e-08,1.4283e-08,1,1.229e-09,6.6356e-09,1.4387e-09,1,2.3001e-07,7.3868e-09,1.2918e-06,1,3.9783e-11,6.8277e-10,3.9854e-11,1,1.2703e-11,9.422e-10,1.2747e-11
"99",1,2.8596e-09,1.556e-08,2.8802e-09,1,9.6534e-11,3.1545e-09,9.6648e-11,1,1.6399e-11,9.3037e-10,1.6445e-11,1,6.0491e-09,4.1145e-08,6.0915e-09,1,1.1487e-09,6.6215e-09,1.1552e-09,1,9.6851e-10,7.343e-09,4.8845e-09,1,3.9677e-11,6.8057e-10,3.9718e-11,1,1.2621e-11,9.358e-10,1.2659e-11
"100",1,2.8153e-09,1.5313e-08,2.8378e-09,1,9.6087e-11,3.1396e-09,9.6317e-11,1,1.6295e-11,9.2445e-10,1.6347e-11,1,5.9546e-09,4.0498e-08,6.002e-09,1,1.1442e-09,6.6074e-09,1.1456e-09,1,1.0043e-10,7.2551e-09,1.1744e-10,1,3.955e-11,6.7837e-10,3.9615e-11,1,1.2536e-11,9.2945e-10,1.2579e-11
"101",1,2.3421e-08,1.5123e-08,5.8667e-08,1,2.9635e-09,3.1329e-09,3.1264e-08,1,3.7024e-09,9.24e-10,5.7176e-08,1,3.8721e-08,4.0217e-08,2.8591e-07,1,8.0488e-08,6.6618e-09,2.9395e-07,1,8.9047e-07,7.9943e-09,5.4505e-06,1,5.6353e-10,6.772e-10,5.1969e-09,1,1.7794e-08,9.3837e-10,2.3948e-07
"102",1,4.5326e-09,1.4912e-08,7.3645e-09,1,9.5179e-11,3.1189e-09,9.2834e-11,1,1.618e-11,9.1852e-10,1.6092e-11,1,5.8056e-09,3.9631e-08,5.6982e-09,1,3.4344e-09,6.6724e-09,9.2098e-09,1,2.3115e-09,8.0585e-09,1.2225e-08,1,3.9342e-11,6.7513e-10,3.9236e-11,1,1.2611e-11,9.3322e-10,1.2949e-11
"103",1,2.8754e-09,1.4678e-08,3.1743e-09,1,9.4999e-11,3.1041e-09,9.5225e-11,1,1.6087e-11,9.1268e-10,1.6139e-11,1,5.7354e-09,3.9008e-08,5.781e-09,1,1.2277e-09,6.659e-09,1.4183e-09,1,1.1546e-10,7.9625e-09,1.5764e-10,1,3.9234e-11,6.7295e-10,3.9297e-11,1,1.2501e-11,9.269e-10,1.2544e-11
"104",1,2.6733e-09,1.4444e-08,2.7219e-09,1,9.4551e-11,3.0894e-09,9.4774e-11,1,1.5985e-11,9.0686e-10,1.6036e-11,1,5.6451e-09,3.8393e-08,5.6901e-09,1,1.153e-09,6.6448e-09,1.1604e-09,1,1.0499e-10,7.8666e-09,1.0579e-10,1,3.9108e-11,6.7078e-10,3.917e-11,1,1.2417e-11,9.2059e-10,1.2459e-11
"105",1,2.6154e-09,1.4212e-08,2.639e-09,1,9.4106e-11,3.0747e-09,9.4327e-11,1,1.5883e-11,9.0103e-10,1.5934e-11,1,5.5561e-09,3.7786e-08,5.6003e-09,1,1.1482e-09,6.6305e-09,1.1496e-09,1,1.0368e-10,7.7711e-09,1.0431e-10,1,3.8983e-11,6.686e-10,3.9045e-11,1,1.2332e-11,9.1428e-10,1.2374e-11
"106",1,2.571e-09,1.3982e-08,2.5931e-09,1,9.3651e-11,3.06e-09,9.3882e-11,1,1.5779e-11,8.9519e-10,1.5832e-11,1,5.4672e-09,3.7186e-08,5.5119e-09,1,1.1453e-09,6.6162e-09,1.1468e-09,1,1.024e-10,7.6757e-09,1.0305e-10,1,3.8853e-11,6.6642e-10,3.892e-11,1,1.2246e-11,9.0797e-10,1.229e-11
"107",1,2.5281e-09,1.3753e-08,2.5496e-09,1,9.3197e-11,3.0453e-09,9.3425e-11,1,1.5676e-11,8.8932e-10,1.5728e-11,1,5.3796e-09,3.6593e-08,5.4234e-09,1,1.1424e-09,6.6017e-09,1.1439e-09,1,1.0112e-10,7.5804e-09,1.0176e-10,1,3.8725e-11,6.6424e-10,3.879e-11,1,1.2161e-11,9.0164e-10,1.2204e-11
"108",1,2.4861e-09,1.3525e-08,2.507e-09,1,9.2748e-11,3.0306e-09,9.2972e-11,1,1.5572e-11,8.8345e-10,1.5624e-11,1,5.2933e-09,3.6007e-08,5.3363e-09,1,1.1397e-09,6.5873e-09,1.1411e-09,1,9.9854e-11,7.4853e-09,1.0049e-10,1,3.8597e-11,6.6206e-10,3.8661e-11,1,1.2075e-11,8.9531e-10,1.2118e-11
"109",1,2.4447e-09,1.33e-08,2.4654e-09,1,9.2299e-11,3.016e-09,9.2523e-11,1,1.5469e-11,8.7758e-10,1.552e-11,1,5.2082e-09,3.5429e-08,5.2507e-09,1,1.1371e-09,6.5728e-09,1.1385e-09,1,9.8593e-11,7.3906e-09,9.9223e-11,1,3.847e-11,6.5988e-10,3.8534e-11,1,1.199e-11,8.8898e-10,1.2033e-11
"110",1,2.4038e-09,1.3076e-08,2.4241e-09,1,9.1853e-11,3.0013e-09,9.2075e-11,1,1.5365e-11,8.717e-10,1.5417e-11,1,5.1243e-09,3.4858e-08,5.1661e-09,1,1.1345e-09,6.5582e-09,1.1358e-09,1,9.734e-11,7.2964e-09,9.7965e-11,1,3.8344e-11,6.577e-10,3.8407e-11,1,1.1905e-11,8.8267e-10,1.1947e-11
"111",1,2.3635e-09,1.2856e-08,2.3835e-09,1,9.1408e-11,2.9867e-09,9.1629e-11,1,1.5262e-11,8.6584e-10,1.5314e-11,1,5.0417e-09,3.4296e-08,5.0828e-09,1,1.132e-09,6.5436e-09,1.1333e-09,1,9.6098e-11,7.2029e-09,9.6716e-11,1,3.8218e-11,6.5552e-10,3.828e-11,1,1.182e-11,8.7637e-10,1.1862e-11
"112",1,2.3237e-09,1.2638e-08,2.3435e-09,1,9.0966e-11,2.9722e-09,9.1186e-11,1,1.516e-11,8.6e-10,1.5211e-11,1,4.9603e-09,3.3741e-08,5.0008e-09,1,1.1295e-09,6.5291e-09,1.1308e-09,1,9.4867e-11,7.1101e-09,9.5479e-11,1,3.8092e-11,6.5334e-10,3.8155e-11,1,1.1736e-11,8.701e-10,1.1778e-11
"113",1,2.2838e-09,1.2423e-08,2.304e-09,1,9.0515e-11,2.9576e-09,9.0744e-11,1,1.5056e-11,8.5416e-10,1.5108e-11,1,4.8794e-09,3.3194e-08,4.92e-09,1,1.1267e-09,6.5145e-09,1.1283e-09,1,9.3628e-11,7.018e-09,9.4253e-11,1,3.7963e-11,6.5117e-10,3.8029e-11,1,1.1651e-11,8.6384e-10,1.1694e-11
"114",1,2.2443e-09,1.221e-08,2.2639e-09,1,9.0069e-11,2.9432e-09,9.0292e-11,1,1.4953e-11,8.4835e-10,1.5005e-11,1,4.8e-09,3.2655e-08,4.8396e-09,1,1.124e-09,6.4999e-09,1.1254e-09,1,9.2404e-11,6.9267e-09,9.3015e-11,1,3.7835e-11,6.49e-10,3.7899e-11,1,1.1566e-11,8.5761e-10,1.1609e-11
"115",1,2.206e-09,1.2001e-08,2.2249e-09,1,8.9631e-11,2.9287e-09,8.9848e-11,1,1.4852e-11,8.4256e-10,1.4902e-11,1,4.7222e-09,3.2125e-08,4.7608e-09,1,1.1216e-09,6.4853e-09,1.1227e-09,1,9.1206e-11,6.8364e-09,9.1799e-11,1,3.771e-11,6.4683e-10,3.7772e-11,1,1.1483e-11,8.5141e-10,1.1525e-11
"116",1,2.1682e-09,1.1795e-08,2.1871e-09,1,8.9192e-11,2.9144e-09,8.9411e-11,1,1.475e-11,8.368e-10,1.4801e-11,1,4.6453e-09,3.1602e-08,4.6836e-09,1,1.119e-09,6.4707e-09,1.1203e-09,1,9.0015e-11,6.7469e-09,9.061e-11,1,3.7585e-11,6.4467e-10,3.7648e-11,1,1.14e-11,8.4524e-10,1.1442e-11
"117",1,2.1307e-09,1.1591e-08,2.1494e-09,1,8.8752e-11,2.9e-09,8.8972e-11,1,1.4649e-11,8.3104e-10,1.47e-11,1,4.5694e-09,3.1086e-08,4.6072e-09,1,1.1164e-09,6.456e-09,1.1177e-09,1,8.883e-11,6.6581e-09,8.9421e-11,1,3.7459e-11,6.4251e-10,3.7522e-11,1,1.1317e-11,8.3908e-10,1.1359e-11
"118",1,2.094e-09,1.139e-08,2.1122e-09,1,8.8318e-11,2.8857e-09,8.8533e-11,1,1.4548e-11,8.2531e-10,1.4598e-11,1,4.495e-09,3.0579e-08,4.5319e-09,1,1.1139e-09,6.4414e-09,1.1151e-09,1,8.7663e-11,6.5702e-09,8.8241e-11,1,3.7335e-11,6.4036e-10,3.7396e-11,1,1.1235e-11,8.3296e-10,1.1276e-11
"119",1,2.0577e-09,1.1192e-08,2.0759e-09,1,8.7882e-11,2.8715e-09,8.8101e-11,1,1.4448e-11,8.196e-10,1.4498e-11,1,4.4213e-09,3.0078e-08,4.4581e-09,1,1.1113e-09,6.4268e-09,1.1127e-09,1,8.65e-11,6.483e-09,8.7082e-11,1,3.7209e-11,6.3821e-10,3.7272e-11,1,1.1152e-11,8.2686e-10,1.1194e-11
"120",1,2.0215e-09,1.0995e-08,2.0396e-09,1,8.7446e-11,2.8572e-09,8.7664e-11,1,1.4347e-11,8.1389e-10,1.4397e-11,1,4.3486e-09,2.9584e-08,4.3849e-09,1,1.1086e-09,6.4121e-09,1.11e-09,1,8.5343e-11,6.3962e-09,8.5922e-11,1,3.7084e-11,6.3606e-10,3.7146e-11,1,1.107e-11,8.2076e-10,1.1111e-11
"121",1,1.9859e-09,1.08e-08,2.0036e-09,1,8.7014e-11,2.843e-09,8.7228e-11,1,1.4246e-11,8.0816e-10,1.4297e-11,1,4.2769e-09,2.9096e-08,4.3126e-09,1,1.106e-09,6.3974e-09,1.1073e-09,1,8.4195e-11,6.3097e-09,8.4767e-11,1,3.6959e-11,6.339e-10,3.7021e-11,1,1.0988e-11,8.1466e-10,1.1029e-11
"122",1,1.9495e-09,1.0608e-08,1.9682e-09,1,8.6564e-11,2.8288e-09,8.6796e-11,1,1.4144e-11,8.0244e-10,1.4196e-11,1,4.2052e-09,2.8615e-08,4.2414e-09,1,1.1029e-09,6.3826e-09,1.1047e-09,1,8.3023e-11,6.2237e-09,8.3621e-11,1,3.6827e-11,6.3175e-10,3.6897e-11,1,1.0905e-11,8.0857e-10,1.0947e-11
"123",1,1.9131e-09,1.0418e-08,1.9315e-09,1,8.6115e-11,2.8146e-09,8.6345e-11,1,1.4042e-11,7.9674e-10,1.4093e-11,1,4.1346e-09,2.8141e-08,4.1701e-09,1,1.0997e-09,6.3678e-09,1.1014e-09,1,8.186e-11,6.1386e-09,8.2449e-11,1,3.6695e-11,6.296e-10,3.6764e-11,1,1.0821e-11,8.0251e-10,1.0864e-11
"124",1,1.8797e-09,1.0231e-08,1.8954e-09,1,8.5705e-11,2.8005e-09,8.5898e-11,1,1.3944e-11,7.9107e-10,1.3992e-11,1,4.0672e-09,2.7675e-08,4.1e-09,1,1.0976e-09,6.353e-09,1.0982e-09,1,8.077e-11,6.0545e-09,8.1292e-11,1,3.6579e-11,6.2746e-10,3.6632e-11,1,1.0742e-11,7.9649e-10,1.0781e-11
"125",1,1.8469e-09,1.0047e-08,1.8634e-09,1,8.5281e-11,2.7865e-09,8.5492e-11,1,1.3845e-11,7.8542e-10,1.3895e-11,1,4e-09,2.7215e-08,4.0335e-09,1,1.0953e-09,6.3382e-09,1.0966e-09,1,7.9673e-11,5.9711e-09,8.0221e-11,1,3.6458e-11,6.2532e-10,3.6518e-11,1,1.0662e-11,7.9048e-10,1.0702e-11
"126",1,1.8133e-09,9.8645e-09,1.8303e-09,1,8.4847e-11,2.7724e-09,8.5067e-11,1,1.3745e-11,7.7976e-10,1.3796e-11,1,3.9329e-09,2.6761e-08,3.9666e-09,1,1.0925e-09,6.3234e-09,1.0941e-09,1,7.856e-11,5.888e-09,7.9121e-11,1,3.6331e-11,6.2318e-10,3.6396e-11,1,1.058e-11,7.8448e-10,1.0622e-11
"127",1,1.7797e-09,9.683e-09,1.7964e-09,1,8.4415e-11,2.7584e-09,8.4631e-11,1,1.3645e-11,7.7408e-10,1.3695e-11,1,3.8667e-09,2.6312e-08,3.8998e-09,1,1.0896e-09,6.3085e-09,1.0911e-09,1,7.745e-11,5.805e-09,7.8005e-11,1,3.6205e-11,6.2103e-10,3.6268e-11,1,1.0499e-11,7.7846e-10,1.054e-11
"128",1,1.7462e-09,9.5031e-09,1.7631e-09,1,8.398e-11,2.7443e-09,8.42e-11,1,1.3544e-11,7.6838e-10,1.3595e-11,1,3.8011e-09,2.5869e-08,3.834e-09,1,1.0867e-09,6.2934e-09,1.0883e-09,1,7.634e-11,5.7222e-09,7.6898e-11,1,3.6078e-11,6.1888e-10,3.6143e-11,1,1.0417e-11,7.7243e-10,1.0459e-11
"129",1,1.7133e-09,9.3248e-09,1.7297e-09,1,8.355e-11,2.7302e-09,8.3764e-11,1,1.3444e-11,7.6268e-10,1.3494e-11,1,3.7367e-09,2.5431e-08,3.7688e-09,1,1.0839e-09,6.2784e-09,1.0853e-09,1,7.5241e-11,5.6398e-09,7.5789e-11,1,3.5952e-11,6.1673e-10,3.6015e-11,1,1.0336e-11,7.6641e-10,1.0377e-11
"130",1,1.6808e-09,9.1482e-09,1.6971e-09,1,8.3119e-11,2.7162e-09,8.3335e-11,1,1.3343e-11,7.5697e-10,1.3393e-11,1,3.673e-09,2.4999e-08,3.7048e-09,1,1.0811e-09,6.2632e-09,1.0825e-09,1,7.4145e-11,5.5577e-09,7.4694e-11,1,3.5827e-11,6.1458e-10,3.589e-11,1,1.0255e-11,7.6038e-10,1.0296e-11
"131",1,1.6489e-09,8.973e-09,1.6647e-09,1,8.2693e-11,2.7021e-09,8.2904e-11,1,1.3243e-11,7.5124e-10,1.3293e-11,1,3.6103e-09,2.4572e-08,3.6415e-09,1,1.0783e-09,6.248e-09,1.0797e-09,1,7.3061e-11,5.4757e-09,7.36e-11,1,3.5703e-11,6.1242e-10,3.5764e-11,1,1.0174e-11,7.5434e-10,1.0214e-11
"132",1,1.6171e-09,8.7991e-09,1.633e-09,1,8.2265e-11,2.6881e-09,8.2479e-11,1,1.3142e-11,7.455e-10,1.3192e-11,1,3.5483e-09,2.415e-08,3.5793e-09,1,1.0756e-09,6.2326e-09,1.077e-09,1,7.1976e-11,5.394e-09,7.2518e-11,1,3.5578e-11,6.1026e-10,3.564e-11,1,1.0092e-11,7.4829e-10,1.0133e-11
"133",1,1.5854e-09,8.6275e-09,1.6013e-09,1,8.183e-11,2.674e-09,8.205e-11,1,1.304e-11,7.3976e-10,1.3091e-11,1,3.4869e-09,2.3734e-08,3.5176e-09,1,1.0727e-09,6.2173e-09,1.0742e-09,1,7.0887e-11,5.3129e-09,7.1433e-11,1,3.545e-11,6.081e-10,3.5515e-11,1,1.0011e-11,7.4225e-10,1.0052e-11
"134",1,1.5545e-09,8.459e-09,1.5696e-09,1,8.1407e-11,2.66e-09,8.1615e-11,1,1.294e-11,7.3406e-10,1.2989e-11,1,3.427e-09,2.3324e-08,3.4566e-09,1,1.0701e-09,6.2019e-09,1.0713e-09,1,6.9826e-11,5.2329e-09,7.0349e-11,1,3.5326e-11,6.0595e-10,3.5387e-11,1,9.9302e-12,7.3626e-10,9.97e-12
"135",1,1.5245e-09,8.2944e-09,1.5394e-09,1,8.0984e-11,2.6462e-09,8.1194e-11,1,1.2841e-11,7.2842e-10,1.289e-11,1,3.3682e-09,2.2923e-08,3.3973e-09,1,1.0677e-09,6.1867e-09,1.0689e-09,1,6.8782e-11,5.1545e-09,6.9299e-11,1,3.5202e-11,6.038e-10,3.5264e-11,1,9.8504e-12,7.3033e-10,9.89e-12
"136",1,1.495e-09,8.1339e-09,1.5097e-09,1,8.0562e-11,2.6324e-09,8.0773e-11,1,1.2742e-11,7.2285e-10,1.2791e-11,1,3.3104e-09,2.2529e-08,3.3391e-09,1,1.0652e-09,6.1715e-09,1.0664e-09,1,6.7755e-11,5.0776e-09,6.8266e-11,1,3.5078e-11,6.0168e-10,3.514e-11,1,9.7714e-12,7.2448e-10,9.8108e-12
"137",1,1.4662e-09,7.9771e-09,1.4805e-09,1,8.0143e-11,2.6187e-09,8.0352e-11,1,1.2645e-11,7.1735e-10,1.2694e-11,1,3.2536e-09,2.2143e-08,3.2818e-09,1,1.0626e-09,6.1564e-09,1.0639e-09,1,6.6748e-11,5.0022e-09,6.7248e-11,1,3.4954e-11,5.9956e-10,3.5016e-11,1,9.6933e-12,7.1869e-10,9.7322e-12
"138",1,1.438e-09,7.8234e-09,1.4519e-09,1,7.9728e-11,2.6051e-09,7.9935e-11,1,1.2549e-11,7.1189e-10,1.2597e-11,1,3.2139e-09,2.1764e-08,3.3665e-09,1,1.06e-09,6.1414e-09,1.0613e-09,1,6.5759e-11,4.9281e-09,6.625e-11,1,3.4831e-11,5.9745e-10,3.4893e-11,1,9.616e-12,7.1296e-10,9.6545e-12
"139",1,1.4101e-09,7.6729e-09,1.424e-09,1,7.931e-11,2.5916e-09,7.952e-11,1,1.2453e-11,7.0648e-10,1.2501e-11,1,3.1429e-09,2.1392e-08,3.169e-09,1,1.0574e-09,6.1264e-09,1.0588e-09,1,6.4779e-11,4.8551e-09,6.5269e-11,1,3.4707e-11,5.9535e-10,3.477e-11,1,9.539e-12,7.0728e-10,9.5776e-12
"140",1,1.3827e-09,7.5254e-09,1.3963e-09,1,7.8896e-11,2.5782e-09,7.9104e-11,1,1.2359e-11,7.0112e-10,1.2406e-11,1,3.0891e-09,2.1025e-08,3.116e-09,1,1.0547e-09,6.1115e-09,1.056e-09,1,6.3816e-11,4.7832e-09,6.4296e-11,1,3.4584e-11,5.9325e-10,3.4646e-11,1,9.4627e-12,7.0164e-10,9.5008e-12
"141",1,1.3564e-09,7.3805e-09,1.3693e-09,1,7.8494e-11,2.5648e-09,7.8691e-11,1,1.2265e-11,6.9578e-10,1.2312e-11,1,3.0365e-09,2.0665e-08,3.0625e-09,1,1.0523e-09,6.0965e-09,1.0534e-09,1,6.2881e-11,4.7123e-09,6.3341e-11,1,3.4466e-11,5.9117e-10,3.4523e-11,1,9.388e-12,6.9604e-10,9.4249e-12
"142",1,1.3306e-09,7.2377e-09,1.3434e-09,1,7.809e-11,2.5514e-09,7.829e-11,1,1.2172e-11,6.9047e-10,1.2219e-11,1,3.0661e-09,2.0312e-08,3.7665e-09,1,1.0498e-09,6.0816e-09,1.051e-09,1,6.1951e-11,4.6421e-09,6.2413e-11,1,3.4346e-11,5.8908e-10,3.4405e-11,1,9.3131e-12,6.9047e-10,9.3504e-12
"143",1,1.3043e-09,7.0969e-09,1.3177e-09,1,7.7673e-11,2.5381e-09,7.7886e-11,1,1.2078e-11,6.8517e-10,1.2125e-11,1,2.9314e-09,1.9962e-08,2.9467e-09,1,1.0468e-09,6.0666e-09,1.0485e-09,1,6.1011e-11,4.5725e-09,6.1486e-11,1,3.422e-11,5.87e-10,3.4286e-11,1,9.2373e-12,6.8491e-10,9.2756e-12
"144",1,1.2784e-09,6.9583e-09,1.2913e-09,1,7.7262e-11,2.5249e-09,7.7469e-11,1,1.1984e-11,6.7989e-10,1.2031e-11,1,2.882e-09,1.9618e-08,2.9074e-09,1,1.0439e-09,6.0516e-09,1.0454e-09,1,6.0085e-11,4.5037e-09,6.0548e-11,1,3.4097e-11,5.8492e-10,3.4159e-11,1,9.1623e-12,6.7938e-10,9.1999e-12
"145",1,1.2531e-09,6.8216e-09,1.2657e-09,1,7.6856e-11,2.5116e-09,7.706e-11,1,1.1891e-11,6.7462e-10,1.1938e-11,1,2.956e-09,1.928e-08,4.0953e-09,1,1.0411e-09,6.0366e-09,1.0426e-09,1,5.9173e-11,4.4354e-09,5.9628e-11,1,3.3975e-11,5.8284e-10,3.4036e-11,1,9.0878e-12,6.7387e-10,9.1251e-12
"146",1,1.2282e-09,6.6863e-09,1.2406e-09,1,7.6452e-11,2.4984e-09,7.6653e-11,1,1.1798e-11,6.6934e-10,1.1845e-11,1,2.7794e-09,1.8945e-08,2.778e-09,1,1.0384e-09,6.0216e-09,1.0398e-09,1,5.8269e-11,4.3676e-09,5.872e-11,1,3.3858e-11,5.8077e-10,3.3951e-11,1,9.0135e-12,6.6835e-10,9.0507e-12
"147",1,1.2037e-09,6.5525e-09,1.2159e-09,1,7.6049e-11,2.4852e-09,7.625e-11,1,1.1706e-11,6.6406e-10,1.1752e-11,1,2.7344e-09,1.8615e-08,2.7587e-09,1,1.0357e-09,6.0065e-09,1.0371e-09,1,5.7372e-11,4.3e-09,5.7819e-11,1,3.3734e-11,5.7868e-10,3.3793e-11,1,8.9394e-12,6.6284e-10,8.9765e-12
"148",1,1.1796e-09,6.4198e-09,1.1916e-09,1,7.565e-11,2.4719e-09,7.5847e-11,1,1.1613e-11,6.5877e-10,1.1659e-11,1,2.6866e-09,1.8288e-08,2.7104e-09,1,1.033e-09,5.9912e-09,1.0343e-09,1,5.6482e-11,4.2327e-09,5.6924e-11,1,3.3615e-11,5.766e-10,3.3673e-11,1,8.8655e-12,6.5732e-10,8.9023e-12
"149",1,1.1559e-09,6.289e-09,1.1677e-09,1,7.5249e-11,2.4587e-09,7.5448e-11,1,1.152e-11,6.5348e-10,1.1566e-11,1,2.7201e-09,1.7968e-08,3.5786e-09,1,1.0305e-09,5.976e-09,1.0317e-09,1,5.5597e-11,4.1659e-09,5.6036e-11,1,3.35e-11,5.7451e-10,3.3616e-11,1,8.7915e-12,6.5181e-10,8.8283e-12
"150",1,1.1327e-09,6.1607e-09,1.1441e-09,1,7.4853e-11,2.4456e-09,7.5048e-11,1,1.1428e-11,6.4824e-10,1.1474e-11,1,2.5892e-09,1.7651e-08,2.5822e-09,1,1.0281e-09,5.9607e-09,1.0292e-09,1,5.4727e-11,4.1001e-09,5.5157e-11,1,3.3377e-11,5.7244e-10,3.3433e-11,1,8.7184e-12,6.4635e-10,8.7546e-12
"151",1,1.1096e-09,6.0349e-09,1.1212e-09,1,7.4451e-11,2.4325e-09,7.4653e-11,1,1.1336e-11,6.4303e-10,1.1382e-11,1,2.6133e-09,1.7342e-08,3.4593e-09,1,1.0254e-09,5.9455e-09,1.0268e-09,1,5.3861e-11,4.0353e-09,5.4294e-11,1,3.3256e-11,5.7037e-10,3.3317e-11,1,8.6451e-12,6.4093e-10,8.6818e-12
"152",1,1.0865e-09,5.911e-09,1.0982e-09,1,7.4044e-11,2.4195e-09,7.4251e-11,1,1.1244e-11,6.3784e-10,1.1291e-11,1,2.4967e-09,1.7035e-08,2.4786e-09,1,1.0224e-09,5.9303e-09,1.0241e-09,1,5.2996e-11,3.9712e-09,5.3433e-11,1,3.3131e-11,5.683e-10,3.3195e-11,1,8.5715e-12,6.3553e-10,8.6087e-12
"153",1,1.0637e-09,5.789e-09,1.075e-09,1,7.3642e-11,2.4064e-09,7.3844e-11,1,1.1152e-11,6.3266e-10,1.1198e-11,1,2.4936e-09,1.6734e-08,3.1503e-09,1,1.0195e-09,5.9151e-09,1.021e-09,1,5.2143e-11,3.9077e-09,5.2569e-11,1,3.3009e-11,5.6623e-10,3.3071e-11,1,8.4986e-12,6.3015e-10,8.5351e-12
"154",1,1.0413e-09,5.6693e-09,1.0525e-09,1,7.3239e-11,2.3935e-09,7.3443e-11,1,1.1061e-11,6.2751e-10,1.1107e-11,1,2.408e-09,1.6438e-08,2.3856e-09,1,1.0166e-09,5.8998e-09,1.0181e-09,1,5.13e-11,3.8451e-09,5.1723e-11,1,3.2893e-11,5.6417e-10,3.3172e-11,1,8.426e-12,6.248e-10,8.4624e-12
"155",1,1.0198e-09,5.5518e-09,1.0304e-09,1,7.2848e-11,2.3806e-09,7.3041e-11,1,1.0971e-11,6.224e-10,1.1016e-11,1,2.3715e-09,1.6146e-08,2.3926e-09,1,1.014e-09,5.8846e-09,1.0152e-09,1,5.048e-11,3.7833e-09,5.0885e-11,1,3.2766e-11,5.6211e-10,3.2808e-11,1,8.3547e-12,6.1949e-10,8.39e-12
"156",1,9.9891e-10,5.4367e-09,1.0092e-09,1,7.246e-11,2.3678e-09,7.2652e-11,1,1.0882e-11,6.1732e-10,1.0927e-11,1,2.3296e-09,1.586e-08,2.3503e-09,1,1.0116e-09,5.8695e-09,1.0127e-09,1,4.9675e-11,3.7225e-09,5.0074e-11,1,3.2651e-11,5.6006e-10,3.2708e-11,1,8.2841e-12,6.1422e-10,8.3191e-12
"157",1,9.783e-10,5.3238e-09,9.8857e-10,1,7.207e-11,2.355e-09,7.2265e-11,1,1.0794e-11,6.1229e-10,1.0838e-11,1,2.2916e-09,1.5578e-08,2.5561e-09,1,1.009e-09,5.8543e-09,1.0103e-09,1,4.8878e-11,3.6627e-09,4.9275e-11,1,3.2532e-11,5.5802e-10,3.2591e-11,1,8.2137e-12,6.09e-10,8.2488e-12
"158",1,9.5814e-10,5.2131e-09,9.6808e-10,1,7.1685e-11,2.3423e-09,7.1875e-11,1,1.0706e-11,6.0728e-10,1.0749e-11,1,2.2441e-09,1.5301e-08,2.2379e-09,1,1.0065e-09,5.8392e-09,1.0077e-09,1,4.8095e-11,3.6036e-09,4.8482e-11,1,3.2415e-11,5.5598e-10,3.2472e-11,1,8.144e-12,6.0381e-10,8.1786e-12
